date,TMAX,TMIN,state_ansi,county_ansi
2022-07-08,80.0,57.0,26,085
2022-07-09,84.0,46.0,26,085
2022-07-10,86.0,45.0,26,085
2022-07-11,83.0,61.0,26,085
2022-07-12,75.0,59.0,26,085
2022-07-13,77.0,61.0,26,085
2022-07-14,80.0,47.0,26,085
2022-07-15,77.0,44.0,26,085
2022-07-16,80.0,63.0,26,085
2022-07-17,83.0,60.0,26,085
2022-07-18,86.0,57.0,26,085
2022-07-19,87.0,64.0,26,085
2022-07-20,83.0,71.0,26,085
2022-07-21,86.0,62.0,26,085
2022-07-22,88.0,54.0,26,085
2022-07-23,87.0,61.0,26,085
2022-07-24,80.0,66.0,26,085
2022-07-25,73.0,52.0,26,085
2022-07-26,81.0,54.0,26,085
2022-07-27,81.0,55.0,26,085
2022-07-28,75.0,53.0,26,085
2022-07-29,76.0,47.0,26,085
2022-07-30,81.0,48.0,26,085
2022-07-31,83.0,51.0,26,085
2022-08-01,79.0,62.0,26,085
2022-08-02,82.0,52.0,26,085
2022-08-03,78.0,72.0,26,085
2022-08-04,86.0,67.0,26,085
2022-08-05,87.0,64.0,26,085
2022-08-06,89.0,63.0,26,085
2022-08-07,83.0,72.0,26,085
2022-08-08,76.0,60.0,26,085
2022-08-09,80.0,46.0,26,085
2022-08-10,83.0,49.0,26,085
2022-08-11,77.0,47.0,26,085
2022-08-12,79.0,38.0,26,085
2022-08-13,57.0,54.0,26,085
2022-08-14,75.0,56.0,26,085
2022-08-15,82.0,52.0,26,085
2022-08-16,83.0,47.0,26,085
2022-08-17,84.0,50.0,26,085
2022-08-18,82.0,50.0,26,085
2022-08-19,82.0,53.0,26,085
2022-08-20,78.0,59.0,26,085
2022-08-21,80.0,58.0,26,085
2022-08-22,79.0,52.0,26,085
2022-08-23,82.0,47.0,26,085
2022-08-24,85.0,53.0,26,085
2022-08-25,75.0,56.0,26,085
2022-08-26,79.0,53.0,26,085
2022-08-27,80.0,47.0,26,085
2022-08-28,82.0,56.0,26,085
2022-08-29,76.0,69.0,26,085
2022-08-30,73.0,53.0,26,085
2022-08-31,79.0,50.0,26,085
2022-09-01,84.0,50.0,26,085
2022-09-02,83.0,60.0,26,085
2022-09-03,83.0,58.0,26,085
2022-09-04,71.0,54.0,26,085
2022-09-05,70.0,47.0,26,085
2022-09-06,78.0,53.0,26,085
2022-09-07,82.0,45.0,26,085
2022-09-08,84.0,45.0,26,085
2022-09-09,81.0,48.0,26,085
2022-09-10,83.0,51.0,26,085
2022-09-11,67.0,55.0,26,085
2022-09-12,71.0,55.0,26,085
2022-09-13,75.0,50.0,26,085
2022-09-14,74.0,47.0,26,085
2022-09-15,75.0,45.0,26,085
2022-09-16,80.0,50.0,26,085
2022-09-17,80.0,56.0,26,085
2022-09-18,82.0,65.0,26,085
2022-09-19,77.0,50.0,26,085
2022-09-20,68.0,44.0,26,085
2022-09-21,76.0,57.0,26,085
2022-09-22,59.0,36.0,26,085
2022-09-23,64.0,28.0,26,085
2022-09-24,56.0,47.0,26,085
2022-09-25,60.0,51.0,26,085
2022-09-26,53.0,49.0,26,085
2022-09-27,53.0,46.0,26,085
2022-09-28,51.0,34.0,26,085
2022-09-29,63.0,27.0,26,085
2022-09-30,69.0,30.0,26,085
2022-10-01,72.0,31.0,26,085
2022-10-02,66.0,34.0,26,085
2022-10-03,70.0,25.0,26,085
2022-10-04,72.0,32.0,26,085
2022-10-05,73.0,37.0,26,085
2022-10-06,65.0,40.0,26,085
2022-10-07,49.0,28.0,26,085
2022-10-08,52.0,30.0,26,085
2022-10-09,62.0,29.0,26,085
2022-10-10,65.0,27.0,26,085
2022-10-11,72.0,28.0,26,085
2022-10-12,61.0,37.0,26,085
2022-10-13,49.0,39.0,26,085
2022-10-14,48.0,36.0,26,085
2022-10-15,45.0,34.0,26,085
2022-10-16,49.0,30.0,26,085
2022-10-17,44.0,34.0,26,085
2022-10-18,39.0,35.0,26,085
2022-10-19,44.0,34.0,26,085
2022-10-20,52.0,28.0,26,085
2022-10-21,68.0,27.0,26,085
2022-10-22,76.0,38.0,26,085
2022-10-23,75.0,45.0,26,085
2022-10-24,73.0,60.0,26,085
2022-10-25,65.0,48.0,26,085
2022-10-26,48.0,34.0,26,085
2022-10-27,55.0,24.0,26,085
2022-10-28,60.0,28.0,26,085
2022-10-29,66.0,25.0,26,085
2022-10-30,65.0,26.0,26,085
2022-10-31,68.0,35.0,26,085
2022-11-01,68.0,30.0,26,085
2022-11-02,69.0,27.0,26,085
2022-11-03,70.0,34.0,26,085
2022-11-04,64.0,57.0,26,085
2022-11-05,62.0,48.0,26,085
2022-11-06,55.0,43.0,26,085
2022-11-07,50.0,37.0,26,085
2022-11-08,50.0,23.0,26,085
2022-11-09,57.0,38.0,26,085
2022-11-10,74.0,48.0,26,085
2022-11-11,63.0,34.0,26,085
2022-11-12,38.0,30.0,26,085
2022-11-13,33.0,26.0,26,085
2022-11-14,37.0,26.0,26,085
2022-11-15,34.0,24.0,26,085
2022-11-16,36.0,24.0,26,085
2022-11-17,32.0,26.0,26,085
2022-11-18,31.0,22.0,26,085
2022-11-19,25.0,17.0,26,085
2022-11-20,26.0,13.0,26,085
2022-11-21,40.0,17.0,26,085
2022-11-22,40.0,13.0,26,085
2022-11-23,52.0,13.0,26,085
2022-11-24,51.0,23.0,26,085
2022-11-25,47.0,23.0,26,085
2022-11-26,55.0,22.0,26,085
2022-11-27,46.0,28.0,26,085
2022-11-28,41.0,23.0,26,085
2022-11-29,52.0,32.0,26,085
2022-11-30,51.0,23.0,26,085
2022-12-01,36.0,23.0,26,085
2022-12-02,50.0,32.0,26,085
2022-12-03,47.0,14.0,26,085
2022-12-04,36.0,14.0,26,085
2022-12-05,42.0,28.0,26,085
2022-12-06,37.0,32.0,26,085
2022-12-07,35.0,29.0,26,085
2022-12-08,31.0,27.0,26,085
2022-12-09,32.0,19.0,26,085
2022-12-10,34.0,30.0,26,085
2022-12-11,35.0,30.0,26,085
2022-12-12,34.0,31.0,26,085
2022-12-13,35.0,29.0,26,085
2022-12-14,39.0,30.0,26,085
2022-12-15,38.0,32.0,26,085
2022-12-16,32.0,29.0,26,085
2022-12-24,14.0,14.0,26,085
2022-12-25,15.0,15.0,26,085
2022-12-26,22.0,17.0,26,085
2022-12-27,25.0,21.0,26,085
2022-12-28,40.0,24.0,26,085
2022-12-29,50.0,41.0,26,085
2022-12-30,53.0,36.0,26,085
2022-12-31,35.0,29.0,26,085
2022-01-20,20.0,15.0,26,121
2022-01-21,22.0,11.0,26,121
2022-01-22,28.0,20.5,26,121
2022-01-23,24.5,14.0,26,121
2022-01-24,23.5,16.5,26,121
2022-01-25,19.0,11.5,26,121
2022-01-26,20.5,8.0,26,121
2022-01-27,31.0,19.0,26,121
2022-01-28,25.0,12.0,26,121
2022-01-29,23.5,0.5,26,121
2022-01-30,25.5,17.0,26,121
2022-01-31,32.0,16.5,26,121
2022-02-01,41.0,26.0,26,121
2022-02-02,37.0,21.0,26,121
2022-02-03,21.5,13.5,26,121
2022-02-04,21.0,-1.0,26,121
2022-02-05,24.5,7.0,26,121
2022-02-06,34.0,22.5,26,121
2022-02-07,34.0,24.0,26,121
2022-02-08,34.5,22.5,26,121
2022-02-09,38.0,31.0,26,121
2022-02-10,35.0,26.0,26,121
2022-02-11,39.0,25.0,26,121
2022-02-12,29.5,14.5,26,121
2022-02-13,21.0,10.5,26,121
2022-02-14,21.5,11.0,26,121
2022-02-15,29.0,18.5,26,121
2022-02-16,43.5,27.5,26,121
2022-02-17,40.5,20.0,26,121
2022-02-18,31.0,15.5,26,121
2022-02-19,30.5,11.0,26,121
2022-02-20,42.5,16.5,26,121
2022-02-21,39.5,29.5,26,121
2022-02-22,37.0,27.0,26,121
2022-02-23,28.5,18.5,26,121
2022-02-24,28.5,12.0,26,121
2022-02-25,27.5,14.5,26,121
2022-02-26,30.5,17.0,26,121
2022-02-27,33.5,26.0,26,121
2022-02-28,44.5,19.5,26,121
2022-03-01,42.5,29.5,26,121
2022-03-02,37.5,20.0,26,121
2022-03-03,32.0,15.0,26,121
2022-03-04,38.0,12.5,26,121
2022-03-05,63.0,31.5,26,121
2022-03-06,56.0,35.0,26,121
2022-03-07,36.0,31.0,26,121
2022-03-08,35.5,25.5,26,121
2022-03-09,36.5,30.0,26,121
2022-03-10,31.0,20.5,26,121
2022-03-11,32.0,17.0,26,121
2022-03-12,24.0,13.5,26,121
2022-03-13,40.0,23.5,26,121
2022-03-14,47.5,28.5,26,121
2022-03-15,49.0,32.0,26,121
2022-03-16,63.0,26.5,26,121
2022-03-17,61.0,44.0,26,121
2022-03-18,51.0,40.0,26,121
2022-03-19,43.0,36.5,26,121
2022-03-20,50.5,26.5,26,121
2022-03-21,65.5,30.0,26,121
2022-03-22,55.0,40.0,26,121
2022-03-23,47.5,40.5,26,121
2022-03-24,45.5,33.5,26,121
2022-03-25,45.5,33.0,26,121
2022-03-26,36.5,26.5,26,121
2022-03-27,28.0,22.0,26,121
2022-03-28,30.5,16.5,26,121
2022-03-29,41.5,14.5,26,121
2022-03-30,56.5,33.0,26,121
2022-03-31,56.5,32.0,26,121
2022-04-01,36.0,27.5,26,121
2022-04-02,40.5,24.5,26,121
2022-04-03,45.5,32.5,26,121
2022-04-04,44.0,35.5,26,121
2022-04-05,54.0,32.5,26,121
2022-04-06,52.0,42.5,26,121
2022-04-07,48.0,38.5,26,121
2022-04-08,43.0,34.0,26,121
2022-04-09,41.0,29.5,26,121
2022-04-10,60.5,24.0,26,121
2022-04-11,58.0,41.0,26,121
2022-04-12,68.5,28.5,26,121
2022-04-13,67.5,47.0,26,121
2022-04-14,54.5,36.0,26,121
2022-04-15,43.5,37.0,26,121
2022-04-16,40.0,30.0,26,121
2022-04-17,44.0,28.0,26,121
2022-04-18,38.5,31.0,26,121
2022-04-19,43.0,30.5,26,121
2022-04-20,54.0,26.5,26,121
2022-04-21,58.0,39.5,26,121
2022-04-22,52.5,36.0,26,121
2022-04-23,78.0,45.5,26,121
2022-04-24,75.5,52.5,26,121
2022-04-25,58.0,41.0,26,121
2022-04-26,42.5,36.0,26,121
2022-04-27,44.0,29.5,26,121
2022-04-28,55.5,28.5,26,121
2022-04-29,65.0,45.0,26,121
2022-04-30,60.0,47.5,26,121
2022-05-01,59.5,45.5,26,121
2022-05-02,51.5,45.0,26,121
2022-05-03,50.5,44.0,26,121
2022-05-04,60.0,39.5,26,121
2022-05-05,61.5,37.5,26,121
2022-05-06,65.0,45.5,26,121
2022-05-07,69.0,46.0,26,121
2022-05-08,69.0,39.5,26,121
2022-05-09,81.0,50.0,26,121
2022-05-10,85.0,66.0,26,121
2022-05-11,83.5,71.0,26,121
2022-05-12,89.5,65.5,26,121
2022-05-13,87.5,61.0,26,121
2022-05-14,84.0,53.0,26,121
2022-05-15,75.5,49.0,26,121
2022-05-16,70.0,44.0,26,121
2022-05-17,63.0,37.5,26,121
2022-05-18,58.0,42.5,26,121
2022-05-19,70.5,48.0,26,121
2022-05-20,78.0,58.5,26,121
2022-05-21,62.5,50.0,26,121
2022-05-22,56.5,44.0,26,121
2022-05-23,63.0,35.0,26,121
2022-05-24,67.5,44.5,26,121
2022-05-25,68.0,51.0,26,121
2022-05-26,74.5,61.5,26,121
2022-05-27,73.5,54.5,26,121
2022-05-28,69.0,42.0,26,121
2022-05-29,83.5,55.0,26,121
2022-05-30,86.0,72.0,26,121
2022-05-31,85.0,68.0,26,121
2022-06-01,74.0,54.5,26,121
2022-06-02,70.5,46.5,26,121
2022-06-03,73.0,48.0,26,121
2022-06-04,71.5,41.5,26,121
2022-06-05,69.5,52.0,26,121
2022-06-06,69.5,57.5,26,121
2022-06-07,69.0,51.5,26,121
2022-06-08,64.0,48.0,26,121
2022-06-09,69.5,46.0,26,121
2022-06-10,72.5,47.0,26,121
2022-06-11,70.0,55.5,26,121
2022-06-12,76.0,53.5,26,121
2022-06-13,84.5,54.5,26,121
2022-06-14,91.0,64.5,26,121
2022-06-15,90.5,72.0,26,121
2022-06-16,86.5,62.5,26,121
2022-06-17,78.0,61.5,26,121
2022-06-18,75.5,51.5,26,121
2022-06-19,76.0,47.0,26,121
2022-06-20,82.5,66.0,26,121
2022-06-21,87.5,66.0,26,121
2022-06-22,83.0,65.5,26,121
2022-06-23,79.0,52.0,26,121
2022-06-24,84.5,55.0,26,121
2022-06-25,83.0,60.5,26,121
2022-06-26,75.5,65.5,26,121
2022-06-27,73.5,48.0,26,121
2022-06-28,79.5,48.0,26,121
2022-06-29,79.5,61.0,26,121
2022-06-30,86.5,62.0,26,121
2022-07-01,83.5,63.5,26,121
2022-07-02,80.5,56.0,26,121
2022-07-03,81.5,56.0,26,121
2022-07-04,87.5,64.0,26,121
2022-07-05,83.0,70.0,26,121
2022-07-06,83.5,68.5,26,121
2022-07-07,83.5,63.0,26,121
2022-07-08,87.5,64.0,26,121
2022-07-09,84.0,57.5,26,121
2022-07-10,80.5,50.0,26,121
2022-07-11,79.0,65.0,26,121
2022-07-12,76.5,65.0,26,121
2022-07-13,79.0,64.5,26,121
2022-07-14,79.0,56.5,26,121
2022-07-15,75.0,50.5,26,121
2022-07-16,83.0,62.0,26,121
2022-07-17,85.5,66.5,26,121
2022-07-18,83.0,62.0,26,121
2022-07-19,85.0,72.0,26,121
2022-07-20,85.0,72.0,26,121
2022-07-21,84.5,69.0,26,121
2022-07-22,85.5,65.0,26,121
2022-07-23,84.0,69.0,26,121
2022-07-24,80.5,68.5,26,121
2022-07-25,76.5,57.5,26,121
2022-07-26,78.5,55.5,26,121
2022-07-27,80.0,61.0,26,121
2022-07-28,78.0,66.5,26,121
2022-07-29,80.0,61.5,26,121
2022-07-30,80.0,57.5,26,121
2022-07-31,82.0,67.0,26,121
2022-08-01,83.0,62.5,26,121
2022-08-02,82.5,59.0,26,121
2022-08-03,81.0,73.0,26,121
2022-08-04,86.0,70.5,26,121
2022-08-05,87.0,66.5,26,121
2022-08-06,87.5,68.5,26,121
2022-08-07,84.5,75.5,26,121
2022-08-08,77.5,67.5,26,121
2022-08-09,78.0,55.0,26,121
2022-08-10,80.0,52.5,26,121
2022-08-11,81.0,58.0,26,121
2022-08-12,76.0,49.0,26,121
2022-08-13,68.0,54.0,26,121
2022-08-14,76.0,56.5,26,121
2022-08-15,81.0,58.5,26,121
2022-08-16,84.0,56.5,26,121
2022-08-17,80.0,58.0,26,121
2022-08-18,80.0,56.0,26,121
2022-08-19,82.0,60.0,26,121
2022-08-20,80.5,65.0,26,121
2022-08-21,80.5,62.0,26,121
2022-08-22,79.0,58.5,26,121
2022-08-23,78.5,53.0,26,121
2022-08-24,83.0,59.0,26,121
2022-08-25,77.5,62.0,26,121
2022-08-26,77.5,62.0,26,121
2022-08-27,79.5,54.5,26,121
2022-08-28,87.5,62.5,26,121
2022-08-29,81.5,70.5,26,121
2022-08-30,76.5,68.5,26,121
2022-08-31,79.0,65.0,26,121
2022-09-01,84.0,58.5,26,121
2022-09-02,83.0,69.0,26,121
2022-09-03,81.5,69.0,26,121
2022-09-04,71.5,61.0,26,121
2022-09-05,71.0,56.5,26,121
2022-09-06,76.5,63.5,26,121
2022-09-07,78.0,55.5,26,121
2022-09-08,78.0,54.0,26,121
2022-09-09,79.0,55.5,26,121
2022-09-10,81.0,57.5,26,121
2022-09-11,72.5,62.0,26,121
2022-09-12,68.0,60.0,26,121
2022-09-13,74.0,53.0,26,121
2022-09-14,76.0,54.0,26,121
2022-09-15,75.5,54.5,26,121
2022-09-16,78.5,60.0,26,121
2022-09-17,79.5,66.0,26,121
2022-09-18,78.5,66.0,26,121
2022-09-19,77.5,60.0,26,121
2022-09-20,76.0,52.5,26,121
2022-09-21,75.5,57.0,26,121
2022-09-22,67.5,49.5,26,121
2022-09-23,61.0,37.5,26,121
2022-09-24,61.5,51.0,26,121
2022-09-25,63.5,51.0,26,121
2022-09-26,58.5,51.0,26,121
2022-09-27,56.5,48.0,26,121
2022-09-28,55.5,46.0,26,121
2022-09-29,58.5,35.5,26,121
2022-09-30,64.0,37.5,26,121
2022-10-01,72.5,40.5,26,121
2022-10-02,67.5,46.5,26,121
2022-10-03,65.5,33.5,26,121
2022-10-04,66.5,38.0,26,121
2022-10-05,70.5,43.5,26,121
2022-10-06,66.5,45.5,26,121
2022-10-07,54.0,35.5,26,121
2022-10-08,55.0,33.5,26,121
2022-10-09,59.0,43.5,26,121
2022-10-10,66.0,37.5,26,121
2022-10-11,69.0,36.5,26,121
2022-10-12,63.0,47.5,26,121
2022-10-13,53.5,42.0,26,121
2022-10-14,53.0,38.5,26,121
2022-10-15,53.5,41.5,26,121
2022-10-16,53.5,42.5,26,121
2022-10-17,48.5,38.0,26,121
2022-10-18,42.5,37.0,26,121
2022-10-19,44.5,34.5,26,121
2022-10-20,50.0,35.0,26,121
2022-10-21,65.5,32.5,26,121
2022-10-22,75.0,57.0,26,121
2022-10-23,78.0,54.5,26,121
2022-10-24,75.5,60.0,26,121
2022-10-25,70.5,52.5,26,121
2022-10-26,53.5,38.0,26,121
2022-10-27,53.5,29.0,26,121
2022-10-28,56.5,34.0,26,121
2022-10-29,62.0,30.5,26,121
2022-10-30,64.5,34.0,26,121
2022-10-31,63.5,44.5,26,121
2022-11-01,62.0,39.5,26,121
2022-11-02,66.5,35.0,26,121
2022-11-03,67.5,48.0,26,121
2022-11-04,68.0,58.5,26,121
2022-11-05,68.0,50.5,26,121
2022-11-06,56.0,48.5,26,121
2022-11-07,53.5,38.5,26,121
2022-11-08,53.0,32.0,26,121
2022-11-09,63.0,39.0,26,121
2022-11-10,68.0,60.5,26,121
2022-11-11,65.0,36.0,26,121
2022-11-12,38.5,33.0,26,121
2022-11-13,35.5,31.5,26,121
2022-11-14,37.0,30.5,26,121
2022-11-15,34.5,29.0,26,121
2022-11-16,39.0,26.5,26,121
2022-11-17,35.5,27.0,26,121
2022-11-18,32.0,25.5,26,121
2022-11-19,30.0,21.0,26,121
2022-11-20,33.5,21.0,26,121
2022-11-21,40.5,31.0,26,121
2022-11-22,44.0,23.5,26,121
2022-11-23,49.0,24.0,26,121
2022-11-24,52.0,30.5,26,121
2022-11-25,46.0,36.0,26,121
2022-11-26,49.5,36.5,26,121
2022-11-27,48.0,37.5,26,121
2022-11-28,43.0,27.5,26,121
2022-11-29,56.5,38.5,26,121
2022-11-30,54.0,28.0,26,121
2022-12-01,35.0,26.0,26,121
2022-12-02,49.5,33.0,26,121
2022-12-03,49.0,26.5,26,121
2022-12-04,38.0,26.5,26,121
2022-12-05,42.5,36.5,26,121
2022-12-06,43.0,34.0,26,121
2022-12-07,41.0,27.0,26,121
2022-12-08,36.0,29.0,26,121
2022-12-09,34.0,26.5,26,121
2022-12-10,36.0,32.0,26,121
2022-12-11,38.5,33.0,26,121
2022-12-12,35.5,33.0,26,121
2022-12-13,36.5,32.0,26,121
2022-12-14,39.5,31.0,26,121
2022-12-15,39.5,33.0,26,121
2022-12-16,36.5,29.0,26,121
2022-12-17,34.0,28.5,26,121
2022-12-18,30.5,24.5,26,121
2022-12-19,27.0,21.0,26,121
2022-12-20,35.0,24.0,26,121
2022-12-21,27.0,16.5,26,121
2022-12-22,35.0,16.0,26,121
2022-12-23,17.0,5.0,26,121
2022-12-24,16.5,9.5,26,121
2022-12-25,18.5,15.0,26,121
2022-12-26,23.0,17.5,26,121
2022-12-27,29.5,18.5,26,121
2022-12-28,43.0,29.0,26,121
2022-12-29,53.0,42.0,26,121
2022-12-30,53.5,38.0,26,121
2022-12-31,38.0,30.5,26,121
2022-01-20,28.0,13.0,26,123
2022-01-21,18.0,9.0,26,123
2022-01-22,24.0,10.0,26,123
2022-01-23,25.0,10.0,26,123
2022-01-24,21.0,11.0,26,123
2022-01-25,23.0,8.0,26,123
2022-01-26,18.0,-4.0,26,123
2022-01-27,26.0,-2.0,26,123
2022-01-28,29.0,6.0,26,123
2022-01-29,22.0,6.0,26,123
2022-01-30,23.0,7.0,26,123
2022-01-31,25.0,15.0,26,123
2022-02-01,31.0,18.0,26,123
2022-02-02,43.0,22.0,26,123
2022-02-03,24.0,15.0,26,123
2022-02-04,21.0,-2.0,26,123
2022-02-05,20.0,-2.0,26,123
2022-02-06,23.0,7.0,26,123
2022-02-07,34.0,19.0,26,123
2022-02-08,29.0,20.0,26,123
2022-02-09,33.0,21.0,26,123
2022-02-10,36.0,27.0,26,123
2022-02-11,36.0,24.0,26,123
2022-02-12,39.0,13.0,26,123
2022-02-13,18.0,10.0,26,123
2022-02-14,21.0,8.0,26,123
2022-02-15,20.0,11.0,26,123
2022-02-16,46.0,16.0,26,123
2022-02-17,46.0,28.0,26,123
2022-02-18,28.0,13.0,26,123
2022-02-19,31.0,8.0,26,123
2022-02-20,19.0,8.0,26,123
2022-02-21,42.0,19.0,26,123
2022-02-22,34.0,28.0,26,123
2022-02-23,35.0,17.0,26,123
2022-02-24,22.0,10.0,26,123
2022-02-25,28.0,12.0,26,123
2022-02-26,28.0,13.0,26,123
2022-02-27,30.0,15.0,26,123
2022-02-28,34.0,22.0,26,123
2022-03-01,38.0,25.0,26,123
2022-03-02,43.0,21.0,26,123
2022-03-03,38.0,17.0,26,123
2022-03-04,32.0,14.0,26,123
2022-03-05,40.0,23.0,26,123
2022-03-06,62.0,34.0,26,123
2022-03-07,38.0,29.0,26,123
2022-03-08,35.0,21.0,26,123
2022-03-09,34.0,22.0,26,123
2022-03-10,35.0,19.0,26,123
2022-03-11,30.0,17.0,26,123
2022-03-12,33.0,11.0,26,123
2022-03-13,22.0,8.0,26,123
2022-03-14,39.0,17.0,26,123
2022-03-15,47.0,30.0,26,123
2022-03-16,51.0,30.0,26,123
2022-03-17,64.0,33.0,26,123
2022-03-18,67.0,39.0,26,123
2022-03-19,46.0,38.0,26,123
2022-03-20,40.0,30.0,26,123
2022-03-21,57.0,28.0,26,123
2022-03-22,61.0,34.0,26,123
2022-03-23,44.0,37.0,26,123
2022-03-24,44.0,37.0,26,123
2022-03-25,40.0,32.0,26,123
2022-03-26,46.0,27.0,26,123
2022-03-27,30.0,21.0,26,123
2022-03-28,26.0,14.0,26,123
2022-03-29,32.0,15.0,26,123
2022-03-30,41.0,17.0,26,123
2022-03-31,55.0,33.0,26,123
2022-04-01,35.0,28.0,26,123
2022-04-02,38.0,25.0,26,123
2022-04-03,40.0,28.0,26,123
2022-04-04,46.0,34.0,26,123
2022-04-05,39.0,32.0,26,123
2022-04-06,50.0,34.0,26,123
2022-04-07,52.0,38.0,26,123
2022-04-08,44.0,35.0,26,123
2022-04-09,44.0,29.0,26,123
2022-04-10,40.0,26.0,26,123
2022-04-11,57.0,26.0,26,123
2022-04-12,56.0,34.0,26,123
2022-04-13,66.0,37.0,26,123
2022-04-14,66.0,34.0,26,123
2022-04-15,46.0,34.0,26,123
2022-04-16,43.0,25.0,26,123
2022-04-17,35.0,27.0,26,123
2022-04-18,47.0,28.0,26,123
2022-04-19,36.0,31.0,26,123
2022-04-20,45.0,28.0,26,123
2022-04-21,51.0,32.0,26,123
2022-04-22,61.0,38.0,26,123
2022-04-23,53.0,41.0,26,123
2022-04-24,78.0,49.0,26,123
2022-04-25,68.0,44.0,26,123
2022-04-26,53.0,36.0,26,123
2022-04-27,42.0,27.0,26,123
2022-04-28,47.0,28.0,26,123
2022-04-29,56.0,31.0,26,123
2022-04-30,62.0,43.0,26,123
2022-05-01,56.0,45.0,26,123
2022-05-02,57.0,44.0,26,123
2022-05-03,50.0,43.0,26,123
2022-05-04,49.0,37.0,26,123
2022-05-05,65.0,38.0,26,123
2022-05-06,61.0,42.0,26,123
2022-05-07,62.0,43.0,26,123
2022-05-08,67.0,40.0,26,123
2022-05-09,67.0,41.0,26,123
2022-05-10,77.0,49.0,26,123
2022-05-11,83.0,66.0,26,123
2022-05-12,83.0,64.0,26,123
2022-05-13,87.0,61.0,26,123
2022-05-14,86.0,59.0,26,123
2022-05-15,84.0,51.0,26,123
2022-05-16,78.0,46.0,26,123
2022-05-17,73.0,41.0,26,123
2022-05-18,64.0,44.0,26,123
2022-05-19,54.0,47.0,26,123
2022-05-20,70.0,49.0,26,123
2022-05-21,81.0,54.0,26,123
2022-05-22,62.0,48.0,26,123
2022-05-23,59.0,37.0,26,123
2022-05-24,64.0,41.0,26,123
2022-05-25,66.0,48.0,26,123
2022-05-26,68.0,54.0,26,123
2022-05-27,75.0,55.0,26,123
2022-05-28,71.0,44.0,26,123
2022-05-29,70.0,49.0,26,123
2022-05-30,81.0,58.0,26,123
2022-05-31,86.0,68.0,26,123
2022-06-01,83.0,64.0,26,123
2022-06-02,71.0,49.0,26,123
2022-06-03,72.0,49.0,26,123
2022-06-04,73.0,46.0,26,123
2022-06-05,72.0,49.0,26,123
2022-06-06,65.0,52.0,26,123
2022-06-07,69.0,53.0,26,123
2022-06-08,71.0,49.0,26,123
2022-06-09,60.0,46.0,26,123
2022-06-10,72.0,47.0,26,123
2022-06-11,74.0,51.0,26,123
2022-06-12,68.0,56.0,26,123
2022-06-13,79.0,56.0,26,123
2022-06-14,80.0,60.0,26,123
2022-06-15,88.0,63.0,26,123
2022-06-16,88.0,67.0,26,123
2022-06-17,84.0,57.0,26,123
2022-06-18,80.0,46.0,26,123
2022-06-19,78.0,50.0,26,123
2022-06-20,76.0,54.0,26,123
2022-06-21,83.0,64.0,26,123
2022-06-22,90.0,65.0,26,123
2022-06-23,84.0,54.0,26,123
2022-06-24,84.0,55.0,26,123
2022-06-25,86.0,63.0,26,123
2022-06-26,82.0,66.0,26,123
2022-06-27,76.0,48.0,26,123
2022-06-28,71.0,48.0,26,123
2022-06-29,79.0,51.0,26,123
2022-06-30,80.0,60.0,26,123
2022-07-01,85.0,66.0,26,123
2022-07-02,82.0,57.0,26,123
2022-07-03,83.0,55.0,26,123
2022-07-04,86.0,57.0,26,123
2022-07-05,85.0,69.0,26,123
2022-07-06,87.0,67.0,26,123
2022-07-07,82.0,62.0,26,123
2022-07-08,83.0,63.0,26,123
2022-07-09,83.0,55.0,26,123
2022-07-10,85.0,50.0,26,123
2022-07-11,82.0,58.0,26,123
2022-07-12,76.0,62.0,26,123
2022-07-13,78.0,62.0,26,123
2022-07-14,81.0,55.0,26,123
2022-07-15,81.0,54.0,26,123
2022-07-16,71.0,57.0,26,123
2022-07-17,81.0,65.0,26,123
2022-07-18,84.0,62.0,26,123
2022-07-19,84.0,62.0,26,123
2022-07-20,85.0,68.0,26,123
2022-07-21,81.0,65.0,26,123
2022-07-22,84.0,62.0,26,123
2022-07-23,85.0,62.0,26,123
2022-07-24,82.0,66.0,26,123
2022-07-25,80.0,56.0,26,123
2022-07-26,75.0,55.0,26,123
2022-07-27,77.0,57.0,26,123
2022-07-28,78.0,63.0,26,123
2022-07-29,75.0,56.0,26,123
2022-07-30,76.0,56.0,26,123
2022-07-31,79.0,57.0,26,123
2022-08-01,80.0,62.0,26,123
2022-08-02,80.0,57.0,26,123
2022-08-03,80.0,58.0,26,123
2022-08-04,79.0,69.0,26,123
2022-08-05,88.0,66.0,26,123
2022-08-06,85.0,69.0,26,123
2022-08-07,86.0,69.0,26,123
2022-08-08,80.0,72.0,26,123
2022-08-09,76.0,54.0,26,123
2022-08-10,79.0,53.0,26,123
2022-08-11,81.0,54.0,26,123
2022-08-12,80.0,48.0,26,123
2022-08-13,76.0,49.0,26,123
2022-08-14,58.0,54.0,26,123
2022-08-15,73.0,58.0,26,123
2022-08-16,82.0,56.0,26,123
2022-08-17,82.0,58.0,26,123
2022-08-18,81.0,56.0,26,123
2022-08-19,79.0,57.0,26,123
2022-08-20,81.0,60.0,26,123
2022-08-21,77.0,61.0,26,123
2022-08-22,80.0,60.0,26,123
2022-08-23,80.0,53.0,26,123
2022-08-24,81.0,53.0,26,123
2022-08-25,84.0,59.0,26,123
2022-08-26,73.0,62.0,26,123
